booked_y_n,LeadId,Surname,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active
0,15737605,Morris,3,Organic,Female,45,Hyderabad,Silver,2,1,1
1,15627876,Pavlova,5,Organic,Female,47,Ahmedabad,Base,1,0,1
0,15772601,Lu,6,Direct,Female,41,Bangalore,None,2,0,0
1,15758606,Yamamoto,5,Networks,Male,54,Delhi,None,1,1,0
1,15657107,Angelo,3,Organic,Female,46,Mumbai,None,1,0,1
0,15622454,Zaitsev,4,Organic,Male,28,Kolkata,None,1,1,1
0,15775803,Cawker,6,Organic,Male,41,Hyderabad,None,2,1,0
0,15570859,Froggatt,4,Direct,Male,36,Bangalore,Platinum,2,1,1
0,15748381,Gorbunov,4,Networks,Female,29,New Delhi,Platinum,2,1,1
1,15787189,Tai,6,Direct,Male,60,Mumbai,Silver,3,0,0
1,15666055,Rowe,5,Networks,Female,49,Surat,None,1,0,1
0,15617648,Mikkelsen,3,Networks,Female,44,Chennai,None,2,1,1
1,15755678,Kovalyov,3,Networks,Male,62,Bangalore,None,2,0,0
0,15624781,Mbanefo,4,Networks,Female,34,Hyderabad,Silver,2,1,1
0,15779497,Ts'ai,4,Networks,Male,43,Chennai,Silver,1,1,1
0,15567399,Enderby,4,Direct,Male,43,Chandigarh,Silver,1,1,1
0,15613656,Lombardi,6,Networks,Male,58,Hyderabad,None,1,1,1
0,15734311,Hamilton,4,Networks,Female,27,Chandigarh,None,2,1,1
0,15657214,Hsia,4,Networks,Male,74,Bangalore,None,2,1,0
0,15799350,Mao,4,Networks,Male,41,Kolkata,None,1,1,0
0,15729970,Ugochukwu,4,Direct,Male,29,Mumbai,Silver,1,1,0
1,15725835,West,5,Direct,Female,32,Chandigarh,Base,2,1,0
0,15745543,Hughes,4,Networks,Male,39,Surat,None,2,0,1
1,15727384,Chukwuemeka,5,Direct,Female,43,Cochin,Gold,1,1,0
0,15666916,Lira,4,Networks,Male,43,New Delhi,None,2,0,1
1,15732917,Li,5,Direct,Male,46,Chennai,Base,1,0,1
0,15612050,Castiglione,3,Organic,Female,48,Mumbai,Platinum,1,1,1
0,15726267,Paterson,3,Networks,Male,32,Ahmedabad,Base,2,1,0
0,15780124,Blair,6,Networks,Male,74,Ahmedabad,Base,1,1,0
0,15742238,Dellucci,5,Direct,Male,35,Delhi,Silver,2,0,1
0,15679024,Udinesi,3,Networks,Male,32,Chandigarh,Base,1,0,1
0,15715297,Yuan,5,Direct,Female,40,Bangalore,None,1,1,1
0,15633612,Yuryeva,4,Networks,Male,28,Delhi,Platinum,1,1,1
0,15602929,Wilson,5,Organic,Female,37,Delhi,None,1,0,0
0,15696703,Dean,4,Direct,Male,27,Chandigarh,Platinum,2,0,1
0,15756668,Ross,5,Networks,Male,30,Chandigarh,None,1,1,1
0,15565779,Kent,4,Direct,Female,30,New Delhi,None,1,0,1
0,15795519,Vasiliev,5,Direct,Female,18,Chandigarh,Silver,1,0,0
0,15761477,Golibe,3,Direct,Male,24,Delhi,Silver,2,0,1
0,15731890,Chukwukere,4,Networks,Male,41,Hyderabad,Base,1,1,0
1,15633043,Fedorova,3,Organic,Female,39,New Delhi,None,1,0,0
0,15752953,Chien,4,Networks,Male,45,Ahmedabad,None,2,0,0
0,15603088,Rossi,2,Organic,Female,23,Ahmedabad,None,2,1,0
1,15606613,Samson,4,Networks,Female,59,Surat,None,1,0,1
0,15635939,Fenton,2,Networks,Female,39,Ahmedabad,None,2,0,1
0,15666043,Mackey,3,Networks,Male,33,Delhi,Gold,2,1,1
0,15746190,Payton,4,Organic,Female,28,Bangalore,None,2,1,0
0,15591357,Cowger,5,Networks,Male,51,Chandigarh,Base,1,1,1
1,15658716,Banks,4,Direct,Female,37,Chennai,None,3,0,1
0,15679909,Pugliesi,4,Organic,Male,41,Mumbai,None,2,0,1
0,15634262,Fantin,5,Direct,Male,34,Delhi,Gold,2,1,1
0,15799825,Bentley,3,Networks,Female,44,Mumbai,None,2,1,1
0,15756875,Freeman,5,Organic,Male,34,New Delhi,Gold,1,1,0
1,15678146,Wong,4,Organic,Female,24,Surat,Platinum,1,0,0
1,15710743,Onwuamaeze,4,Networks,Male,47,Kolkata,None,1,1,1
0,15595831,Shen,3,Direct,Female,64,New Delhi,Silver,1,1,1
0,15626684,Huang,3,Networks,Female,38,Chennai,Platinum,1,1,0
0,15709846,Yeh,6,Networks,Female,39,Hyderabad,None,1,0,1
0,15635459,Shih,4,Direct,Female,27,Chandigarh,None,2,0,1
0,15642544,Henderson,5,Networks,Male,34,Chennai,None,2,1,0
0,15566494,Fang,2,Networks,Male,45,Bangalore,None,2,0,1
0,15655238,Dellucci,4,Networks,Female,31,Ahmedabad,None,2,0,0
0,15733429,Chou,3,Direct,Male,34,Mumbai,Base,2,1,1
0,15814536,Conti,3,Networks,Male,37,Bangalore,Base,2,0,0
0,15771702,Roberts,3,Networks,Female,35,Chennai,Platinum,2,0,1
1,15723008,Lo Duca,5,Networks,Female,45,Hyderabad,None,2,1,1
1,15797160,Glover,2,Networks,Female,49,Mumbai,None,1,1,1
0,15792222,Johnstone,5,Networks,Female,37,Hyderabad,Base,2,0,0
0,15644765,Ashton,4,Direct,Male,26,Delhi,Base,1,1,0
1,15610686,Melton,6,Networks,Male,63,Mumbai,Platinum,1,0,0
0,15730868,Marshall,5,Networks,Male,41,Chennai,None,2,1,1
0,15705991,Kenenna,2,Direct,Male,38,Ahmedabad,Base,1,0,0
1,15577078,Zakharov,3,Organic,Male,38,New Delhi,None,1,1,1
0,15679550,Chukwualuka,5,Networks,Male,32,Ahmedabad,None,2,0,1
0,15787655,Chu,5,Networks,Male,47,Chandigarh,None,2,0,1
0,15668081,Capon,3,Organic,Female,50,Delhi,None,2,1,1
0,15747980,Cattaneo,5,Organic,Male,38,New Delhi,Gold,2,0,1
0,15710295,Patrick,2,Direct,Female,38,New Delhi,Base,2,0,1
0,15724443,Taylor,5,Direct,Female,29,Chandigarh,Base,1,1,0
1,15571305,Stephenson,3,Direct,Female,35,Hyderabad,None,1,0,1
0,15569503,Yeh,5,Networks,Male,44,New Delhi,None,2,1,1
0,15581840,DeRose,4,Networks,Male,33,Mumbai,None,2,0,1
0,15772262,Vavilov,3,Direct,Male,37,Ahmedabad,Base,1,1,1
0,15767794,Browne,5,Networks,Male,31,Ahmedabad,Base,1,1,1
1,15629338,Collingridge de Tourcey,4,Organic,Female,31,Bangalore,None,1,0,1
0,15790379,Rowe,4,Direct,Male,28,Mumbai,Base,1,1,1
1,15750684,Jibunoh,5,Networks,Female,42,Delhi,None,1,0,1
0,15697214,Korovin,4,Organic,Female,36,Chennai,None,2,1,1
0,15711015,Hammonds,5,Networks,Male,36,Delhi,None,2,1,1
0,15573309,Ward,4,Organic,Female,48,Bangalore,None,2,1,1
1,15805303,Olisanugo,4,Direct,Male,44,Hyderabad,Silver,1,0,1
0,15741385,Gallop,5,Direct,Male,45,Ahmedabad,Base,1,1,1
1,15780254,Gartrell,4,Networks,Male,40,New Delhi,None,1,0,0
0,15744843,K'ung,3,Organic,Female,34,New Delhi,Silver,1,0,0
1,15815626,Oluchi,4,Networks,Male,63,Bangalore,None,2,1,1
0,15784736,Jamieson,3,Networks,Male,45,New Delhi,Silver,1,0,1
1,15813412,Barlow,5,Networks,Female,55,Chandigarh,None,1,0,1
0,15809143,White,2,Direct,Male,32,Ahmedabad,Silver,1,1,1
0,15617617,Stewart,6,Organic,Male,39,Surat,None,2,1,1
0,15779738,Buccho,3,Networks,Male,24,Hyderabad,None,1,1,1
1,15668669,Benson,2,Networks,Female,36,Chennai,None,1,0,1
0,15687477,Thompson,3,Direct,Male,28,Chennai,Platinum,1,0,1
0,15578908,Todd,5,Organic,Female,32,Kolkata,None,2,1,1
1,15687658,Burgin,5,Networks,Female,52,Surat,None,2,0,1
0,15615020,Nnaife,3,Direct,Female,41,Ahmedabad,Gold,2,1,0
0,15608886,Okwudiliolisa,4,Networks,Female,33,Hyderabad,None,2,0,0
0,15602551,Johnson,4,Organic,Male,39,Ahmedabad,None,2,0,1
0,15672945,Parkes,4,Networks,Female,37,Chennai,Silver,1,0,1
1,15757408,Lo,4,Organic,Male,38,Chandigarh,Platinum,3,1,0
0,15806132,Martin,3,Networks,Male,55,Delhi,Gold,1,1,1
0,15813022,Kapustina,3,Organic,Male,70,Hyderabad,None,2,0,0
0,15673578,Page,4,Direct,Female,40,Surat,Silver,2,0,1
0,15757916,Amaechi,3,Networks,Female,38,Ahmedabad,None,2,1,1
0,15689168,Munro,3,Organic,Male,37,Hyderabad,Silver,2,1,0
1,15769216,Panicucci,4,Networks,Female,43,Bangalore,None,1,0,1
0,15593295,Greathouse,3,Networks,Male,57,New Delhi,None,1,1,1
0,15804814,Ts'ui,5,Networks,Male,40,Delhi,None,2,0,1
0,15778934,Napolitani,4,Organic,Female,49,Mumbai,None,2,1,0
0,15802351,Beers,5,Direct,Female,33,New Delhi,None,2,1,1
0,15630241,Tretyakova,3,Networks,Male,61,Chandigarh,None,1,1,1
0,15719561,Lin,5,Networks,Male,42,Chennai,None,3,0,0
0,15615096,Costa,2,Networks,Female,31,Surat,None,2,1,1
1,15659931,Ibezimako,4,Direct,Female,55,Hyderabad,Base,1,0,1
0,15714586,Marcelo,4,Organic,Female,42,Chandigarh,None,1,1,0
0,15634949,Hay,3,Direct,Male,74,Chennai,Platinum,2,1,1
0,15589224,Moore,3,Organic,Male,41,Chennai,None,2,1,0
1,15795990,Lumholtz,5,Direct,Female,48,Cochin,Silver,1,1,1
0,15603216,Simpson,4,Networks,Male,25,Surat,None,2,0,1
0,15631201,Hill,2,Organic,Female,28,Delhi,None,2,0,1
0,15686255,Mouzon,5,Direct,Male,35,New Delhi,None,1,0,0
0,15746594,Wu,5,Organic,Male,33,Mumbai,None,1,0,1
1,15718893,Pirozzi,2,Direct,Female,54,Delhi,Base,1,0,1
0,15671609,Ibeabuchi,5,Networks,Male,44,Surat,None,2,0,1
0,15652540,Garnsey,4,Networks,Male,31,Bangalore,None,2,1,0
1,15774857,Synnot,2,Networks,Female,27,Surat,None,2,0,1
0,15791836,Wildman,4,Networks,Male,29,Chennai,None,2,0,1
1,15651554,Anenechukwu,4,Direct,Female,54,Delhi,Base,1,1,1
0,15583576,Tai,4,Networks,Male,30,Bangalore,None,1,1,0
0,15732740,Plant,5,Organic,Female,32,Ahmedabad,Platinum,1,0,0
0,15723320,Azubuike,4,Direct,Female,25,Bangalore,Base,2,0,1
1,15603851,Galkin,5,Networks,Male,32,Surat,Silver,4,0,0
0,15777923,Johnston,3,Networks,Female,45,New Delhi,None,2,1,0
0,15735719,Babbage,5,Networks,Female,40,Ahmedabad,None,2,1,1
0,15703482,Walker,5,Direct,Male,34,Ahmedabad,Silver,2,0,1
0,15605835,Rice,5,Networks,Male,37,Mumbai,None,2,1,0
0,15664881,Norton,5,Networks,Male,34,Delhi,None,1,0,1
0,15757568,Bogolyubov,5,Networks,Female,45,New Delhi,None,1,1,1
0,15792660,Gibbons,4,Networks,Male,38,Bangalore,Base,1,0,1
1,15599722,Chia,4,Organic,Female,43,New Delhi,None,2,1,1
0,15726354,Smith,4,Networks,Female,32,New Delhi,Base,1,0,1
0,15610355,Hunter,5,Networks,Male,44,Hyderabad,None,1,0,1
1,15704284,Ekechukwu,5,Direct,Male,57,Ahmedabad,None,1,0,1
0,15621893,Bellucci,5,Networks,Male,18,Delhi,Silver,1,1,1
0,15588219,Ford,6,Networks,Female,38,Hyderabad,Base,2,0,1
0,15688619,Scott,5,Organic,Male,45,Chandigarh,None,2,1,1
1,15765518,Gregson,4,Networks,Female,51,Bangalore,None,1,0,1
0,15616931,Moore,4,Networks,Male,41,Mumbai,None,1,0,1
1,15758372,Wallace,4,Networks,Male,18,Surat,None,2,1,1
0,15782591,Cook,4,Networks,Male,35,New Delhi,Base,1,0,1
0,15612109,Speth,6,Networks,Male,38,Ahmedabad,Base,2,1,1
0,15613712,Boag,4,Organic,Male,34,Hyderabad,None,2,0,1
0,15639322,Grave,4,Organic,Male,33,Delhi,Silver,2,0,1
0,15594349,Streeten,6,Networks,Male,49,Chennai,Base,1,1,0
0,15574167,Fox,4,Networks,Male,33,Bangalore,None,1,1,1
0,15811842,Artemyeva,4,Organic,Male,26,Surat,None,2,1,1
1,15648794,Giordano,6,Organic,Male,57,Delhi,None,1,0,1
0,15771211,Perkins,4,Networks,Male,38,Cochin,None,1,1,0
1,15588614,Walton,5,Networks,Male,57,Surat,None,1,0,1
1,15630698,Hay,5,Networks,Female,55,Ahmedabad,Base,1,1,0
1,15694200,Gardner,4,Networks,Male,36,Mumbai,Platinum,1,0,0
1,15721426,Milne,4,Direct,Male,65,Cochin,Silver,3,0,0
0,15725997,She,4,Networks,Female,35,New Delhi,None,1,0,1
0,15762138,Hu,4,Networks,Male,42,Chennai,None,2,0,1
0,15750649,Uwakwe,5,Networks,Female,44,Chandigarh,None,2,1,1
0,15685706,Bird,5,Networks,Female,40,Surat,Base,1,1,1
0,15641835,Anderson,4,Networks,Male,72,Chandigarh,Silver,1,1,0
0,15586821,Bellew,5,Networks,Male,28,Chennai,None,2,1,0
0,15569678,Cocci,3,Direct,Male,32,New Delhi,Platinum,1,0,1
0,15793842,Krichauff,4,Networks,Female,34,Bangalore,None,1,0,1
0,15667554,Cameron,4,Networks,Male,35,New Delhi,None,2,1,1
0,15794479,Becker,5,Organic,Male,77,Mumbai,Gold,1,1,1
0,15585041,Ainsworth,3,Networks,Male,33,Surat,None,2,1,0
0,15780650,Biryukov,4,Networks,Male,40,Ahmedabad,None,1,1,1
0,15780846,Redding,5,Networks,Male,33,Hyderabad,Silver,2,1,0
1,15805260,Wood,5,Direct,Female,56,Bangalore,Silver,1,0,1
0,15621629,Scott,5,Direct,Male,43,Mumbai,None,2,1,1
0,15662151,Gould,3,Networks,Male,40,Delhi,None,1,1,0
0,15747174,Hao,3,Direct,Male,58,Ahmedabad,Platinum,2,1,1
0,15651585,Power,4,Direct,Male,35,Bangalore,Base,1,1,1
0,15649738,White,4,Networks,Female,46,Kolkata,None,2,1,1
0,15633108,Thorpe,4,Networks,Male,26,Delhi,Silver,1,0,1
0,15769254,Tuan,5,Direct,Female,34,Ahmedabad,None,2,0,0
0,15704746,Inman,4,Organic,Male,35,Bangalore,Platinum,2,1,1
0,15637644,Hanson,4,Networks,Female,24,Delhi,None,2,1,0
0,15609562,MacDonald,5,Organic,Female,43,Hyderabad,Base,1,0,1
0,15787459,Parkes,5,Organic,Male,40,Chandigarh,None,1,0,0
0,15762902,Stanley,4,Networks,Female,42,Surat,None,2,1,0
1,15738605,Fischer,4,Direct,Female,46,Chennai,Base,1,1,1
0,15724889,Chinweuba,4,Organic,Male,38,Ahmedabad,None,1,1,0
0,15730735,Henning,5,Networks,Male,38,Ahmedabad,None,2,1,1
0,15689147,Ogochukwu,4,Networks,Female,40,Hyderabad,None,2,0,1
0,15730397,Narelle,5,Organic,Male,40,Hyderabad,Base,1,1,1
1,15762169,Bergman,3,Direct,Male,37,Ahmedabad,Silver,2,0,1
0,15589320,Sagese,4,Organic,Male,34,Mumbai,None,1,1,1
0,15799211,Anenechi,5,Organic,Female,32,Mumbai,Platinum,1,1,1
0,15798310,Palerma,2,Networks,Male,35,Bangalore,Platinum,1,1,1
1,15609998,Okwudilichukwu,4,Direct,Female,59,Chennai,Silver,1,0,1
1,15583548,Harrison,3,Organic,Female,47,New Delhi,Base,1,0,1
0,15761763,Jamieson,6,Networks,Male,33,Mumbai,Platinum,1,0,1
0,15764409,Goodman,4,Networks,Male,37,Ahmedabad,Base,1,1,1
0,15710161,Ko,6,Networks,Female,34,Bangalore,None,2,1,1
1,15735246,Norman,5,Organic,Female,58,Ahmedabad,None,2,0,0
1,15791700,Ugochukwutubelum,5,Direct,Male,47,Bangalore,Base,4,1,1
0,15670753,Uvarova,4,Organic,Male,35,Bangalore,Silver,1,1,1
0,15573876,Chia,2,Organic,Male,48,Mumbai,None,2,0,1
0,15770174,Piazza,5,Networks,Male,29,New Delhi,Silver,1,0,1
0,15641114,Power,5,Networks,Male,37,Mumbai,Silver,1,1,1
0,15682435,P'eng,3,Networks,Male,35,Delhi,Silver,2,0,1
0,15751788,Johnson,6,Organic,Male,28,Ahmedabad,None,1,1,1
0,15672598,Walker,4,Organic,Male,30,Ahmedabad,Base,1,1,1
0,15762803,Innes,3,Networks,Male,31,Chandigarh,None,2,0,1
0,15812982,Francis,3,Organic,Male,38,Bangalore,None,1,0,0
0,15597901,Chidozie,4,Networks,Male,34,Hyderabad,None,1,1,1
0,15731507,Mackenzie,2,Networks,Female,33,Hyderabad,Platinum,1,0,0
1,15809826,Craigie,5,Networks,Female,46,Bangalore,Base,1,0,1
0,15764237,Manfrin,4,Organic,Male,33,Ahmedabad,None,2,0,0
0,15769917,Onyekachi,4,Direct,Female,34,Hyderabad,Silver,3,1,0
0,15641850,Pethard,5,Networks,Male,40,Kolkata,None,1,0,1
0,15770974,Nwabugwu,5,Direct,Female,37,Mumbai,Platinum,2,0,0
1,15803749,DeRose,2,Direct,Female,41,Delhi,None,2,1,1
0,15684999,Ch'eng,6,Networks,Female,26,Delhi,None,2,1,0
0,15770225,Padovesi,2,Networks,Male,36,Ahmedabad,None,2,1,1
0,15627484,Obielumani,4,Networks,Female,47,Chennai,Base,1,0,1
0,15610337,Stephens,4,Organic,Male,35,Bangalore,None,1,0,1
0,15752488,Emery,5,Organic,Female,31,Ahmedabad,None,1,1,1
0,15610056,Dufresne,4,Direct,Female,34,New Delhi,Base,2,1,0
0,15806049,Lee,5,Direct,Female,49,Chennai,Silver,1,0,1
1,15736069,Hsing,5,Direct,Female,35,New Delhi,Silver,1,0,1
0,15763662,Longo,5,Direct,Male,43,Bangalore,None,2,1,1
0,15615575,Vial,5,Networks,Male,34,Mumbai,None,2,1,1
0,15691723,Chukwudi,4,Organic,Male,55,Ahmedabad,None,1,0,1
0,15774098,Grant,5,Direct,Male,38,Chandigarh,Base,2,1,0
0,15750808,Ma,5,Organic,Male,46,Bangalore,Silver,2,1,1
0,15744368,Sun,4,Organic,Male,58,New Delhi,None,1,1,1
0,15610594,Moss,4,Networks,Female,37,Mumbai,None,2,0,1
0,15756125,Booth,5,Organic,Male,44,Chennai,Silver,2,0,1
0,15623277,Ross,4,Networks,Female,30,Mumbai,None,2,1,1
0,15795954,Ndukaku,5,Networks,Male,35,Bangalore,Platinum,1,0,1
0,15671969,Pruneda,4,Organic,Male,36,Mumbai,None,2,0,1
0,15791268,Neumann,3,Organic,Male,38,Kolkata,Base,1,0,0
1,15713655,Calabrese,5,Networks,Female,38,Cochin,None,2,1,1
1,15633930,Yobachukwu,4,Organic,Female,56,New Delhi,Gold,2,0,1
1,15712849,Tung,4,Direct,Male,41,Chandigarh,Silver,1,0,0
1,15639077,Marchesi,4,Networks,Female,30,Bangalore,Gold,3,0,1
0,15808784,Hess,6,Networks,Male,28,Bangalore,Platinum,2,1,1
1,15648577,Pickering,2,Networks,Female,31,Chandigarh,None,1,1,1
0,15670345,Mazzi,5,Direct,Female,33,New Delhi,Silver,1,0,0
1,15633112,Madukaego,4,Direct,Male,42,Chandigarh,Base,2,0,1
0,15714397,Trentino,4,Direct,Female,30,Bangalore,None,2,1,1
1,15780038,Paterson,5,Organic,Male,38,New Delhi,Base,1,0,1
0,15756305,Marchesi,3,Networks,Female,66,New Delhi,None,2,1,1
1,15578799,Anayolisa,4,Networks,Female,58,Cochin,None,1,1,1
0,15800326,Poole,5,Organic,Female,39,New Delhi,None,2,0,1
0,15785485,Zhou,3,Direct,Female,41,Bangalore,Silver,1,1,0
0,15783958,Bates,3,Organic,Female,37,Hyderabad,Silver,2,0,0
0,15727546,Olejuru,5,Networks,Male,35,Ahmedabad,None,2,1,1
0,15739576,Bustard,5,Organic,Male,20,Mumbai,None,2,1,1
0,15631333,Wade,4,Organic,Female,25,Mumbai,Silver,1,0,1
0,15604782,Tan,5,Direct,Female,33,Surat,Platinum,1,1,0
0,15589643,Ngozichukwuka,4,Organic,Female,41,Surat,None,1,1,1
0,15585533,Calabrese,4,Networks,Male,36,New Delhi,Gold,1,1,0
0,15681506,Lane,2,Organic,Male,43,Hyderabad,None,2,1,1
0,15630551,Forbes,4,Networks,Male,33,Bangalore,Platinum,1,1,1
0,15698349,Davy,4,Organic,Female,35,Delhi,None,2,1,1
0,15776631,Ma,2,Networks,Female,36,Chennai,Base,1,1,0
0,15762216,Barrera,4,Networks,Female,41,Delhi,Silver,2,0,1
0,15623927,Alexander,3,Networks,Male,55,Ahmedabad,None,2,1,1
0,15681402,Ngozichukwuka,5,Direct,Female,61,Hyderabad,None,1,1,1
1,15586264,Murray,3,Networks,Male,43,Bangalore,Silver,1,0,1
0,15594685,Hall,5,Networks,Female,49,Bangalore,None,2,0,0
0,15812945,Padovesi,3,Networks,Female,29,Kolkata,None,1,1,1
0,15734628,Lysaght,4,Networks,Female,35,Chennai,None,2,0,1
1,15629323,Kelechi,4,Direct,Female,37,Delhi,Base,2,0,1
0,15666823,Nebechi,2,Networks,Male,39,Delhi,None,2,0,1
1,15777553,Hanson,4,Networks,Female,56,Ahmedabad,Base,1,0,1
0,15613097,Kao,4,Networks,Female,33,Delhi,None,2,1,0
1,15622217,Tu,3,Networks,Female,38,Mumbai,None,2,0,0
0,15703588,Palerma,4,Direct,Male,25,Chennai,Gold,2,0,1
1,15570835,Fallaci,2,Direct,Female,57,Delhi,Base,1,1,1
0,15679299,Shen,5,Organic,Female,27,Surat,Base,1,1,0
1,15808044,Ts'ui,3,Networks,Female,65,Ahmedabad,Base,3,0,1
0,15579208,Chikezie,3,Networks,Female,48,New Delhi,None,2,1,1
1,15684951,He,3,Networks,Female,59,Bangalore,None,2,0,1
0,15667620,Dreyer,5,Networks,Female,43,New Delhi,None,2,0,1
0,15582960,Short,2,Networks,Female,33,Chennai,Base,1,1,0
0,15590730,Hunt,5,Organic,Male,34,Ahmedabad,None,2,0,1
0,15763747,Ricci,5,Networks,Male,36,Surat,None,2,1,1
0,15778320,Teng,6,Direct,Female,40,Chennai,Gold,1,0,0
0,15642787,Ijendu,3,Networks,Male,37,Hyderabad,Silver,1,0,0
0,15624633,Kibby,5,Networks,Male,45,Ahmedabad,None,1,1,1
0,15766765,Obiuto,4,Direct,Male,39,Surat,None,1,0,1
1,15783615,Ramos,4,Direct,Male,50,Chandigarh,Silver,4,1,1
0,15640161,Calabrese,4,Direct,Male,44,Chennai,Gold,2,0,0
0,15619889,Vasin,3,Networks,Male,26,Delhi,None,1,0,1
0,15579166,Munro,4,Networks,Female,30,Surat,None,1,1,1
1,15789097,Keeley,4,Networks,Male,48,Mumbai,None,2,1,0
0,15674880,Archer,4,Organic,Male,50,Bangalore,None,2,0,1
0,15778157,Murray,3,Organic,Male,27,Mumbai,None,2,0,1
0,15779064,Chidiegwu,4,Networks,Male,27,Bangalore,None,2,1,1
1,15801265,Tang,4,Organic,Female,45,Kolkata,None,1,0,1
0,15589204,Farrar,3,Networks,Male,33,Ahmedabad,Silver,1,0,1
1,15664543,Shaw,4,Networks,Male,40,Surat,None,1,1,0
1,15582714,Napolitani,5,Direct,Male,47,Ahmedabad,Base,1,1,0
0,15797595,Greenhalgh,5,Networks,Female,40,Ahmedabad,Silver,1,1,1
0,15614034,Martin,4,Direct,Male,61,Bangalore,Platinum,2,1,1
0,15763171,Hu,4,Direct,Female,25,Bangalore,Base,1,1,1
0,15647266,Y?an,4,Organic,Female,45,Cochin,Silver,1,0,1
0,15757577,Odili,4,Networks,Female,61,Mumbai,None,2,1,1
0,15736656,H?,5,Networks,Female,49,Delhi,None,2,1,0
0,15635078,Chiemela,5,Organic,Male,45,Kolkata,Base,1,1,0
0,15680141,Yuan,5,Organic,Female,35,Surat,Gold,1,1,1
0,15576945,Clements,3,Networks,Male,29,Kolkata,None,1,0,1
0,15602034,Kolesnikov,4,Networks,Female,34,Bangalore,Silver,1,0,1
0,15732020,Rutherford,4,Direct,Male,57,New Delhi,Base,2,1,0
0,15611029,Hsiung,2,Direct,Female,33,Delhi,Silver,1,0,1
1,15621210,Angelo,3,Direct,Male,46,Ahmedabad,Base,1,1,1
0,15569222,Mendes,5,Networks,Male,32,New Delhi,Gold,1,1,1
0,15664639,McGregor,4,Networks,Male,19,Ahmedabad,Silver,1,0,0
1,15724223,Bronner,3,Networks,Female,55,Chennai,None,1,0,0
0,15644621,Mironova,3,Direct,Female,40,Ahmedabad,Base,2,0,1
0,15756056,Ku,3,Organic,Female,28,Chandigarh,None,2,0,1
0,15700353,Evans,4,Networks,Female,37,New Delhi,None,2,0,1
1,15624388,Henderson,4,Direct,Female,50,Chennai,Gold,1,1,1
0,15627212,Smith,4,Networks,Female,36,Bangalore,Base,1,1,1
0,15648005,Russell,4,Organic,Male,33,Bangalore,None,2,1,1
0,15681446,Sun,4,Direct,Female,37,Ahmedabad,Gold,1,1,1
0,15775888,McDonald,3,Direct,Female,38,Chennai,None,1,1,1
0,15749019,Wong,3,Direct,Male,45,New Delhi,None,2,1,1
0,15709928,Niu,3,Organic,Female,41,Hyderabad,None,2,0,1
0,15784676,Fanucci,3,Networks,Male,51,New Delhi,Base,2,0,1
0,15748116,Zetticci,4,Networks,Female,29,Bangalore,Gold,1,1,1
0,15612193,Hsia,5,Organic,Male,29,Cochin,Base,2,0,1
0,15762984,McIntosh,4,Organic,Male,35,Surat,None,2,0,0
0,15613713,Kozlova,4,Networks,Male,30,Chennai,None,1,1,1
0,15664204,Meany,5,Organic,Male,29,Bangalore,None,2,1,1
0,15639415,Thompson,6,Networks,Male,35,Chandigarh,Platinum,1,0,1
0,15806332,Le Gallienne,2,Organic,Female,39,Chennai,None,2,1,1
0,15614929,Cheng,3,Direct,Male,28,Kolkata,None,2,0,1
0,15695492,P'eng,2,Networks,Female,29,New Delhi,Gold,1,0,1
0,15635972,Lloyd,2,Organic,Male,36,Mumbai,None,2,0,1
0,15616380,Wheeler,6,Organic,Female,37,Hyderabad,None,2,0,0
1,15581440,Christie,5,Direct,Female,48,New Delhi,Base,2,1,1
1,15654390,He,4,Networks,Male,33,Surat,Gold,1,0,1
0,15660688,King,5,Organic,Female,35,Ahmedabad,None,2,0,0
0,15806307,Favors,3,Networks,Male,37,Chandigarh,None,2,1,1
0,15647975,Vida,4,Direct,Male,26,Chennai,Gold,1,0,0
1,15595728,Thomas,3,Direct,Male,41,Kolkata,Base,1,0,0
0,15735388,Wayn,5,Networks,Female,25,Surat,Base,2,0,1
0,15788535,Tan,3,Organic,Male,44,Chennai,None,1,0,1
0,15765902,Gibson,5,Direct,Male,38,Chennai,Platinum,2,1,1
1,15642345,Y?,5,Direct,Female,49,Delhi,None,1,0,1
0,15641250,Calabresi,5,Organic,Male,38,Ahmedabad,Platinum,1,0,1
1,15706163,Enyinnaya,3,Direct,Male,46,Delhi,Base,1,0,0
1,15746708,Ritchie,3,Direct,Male,55,Surat,Base,1,0,1
0,15775203,Chia,6,Networks,Male,45,Chandigarh,Silver,1,0,0
1,15787907,Wang,5,Direct,Female,42,Chennai,Silver,3,0,1
1,15646764,Lorenzo,4,Direct,Female,58,Chandigarh,Base,2,0,1
1,15678284,Pai,4,Networks,Male,35,Surat,None,3,0,1
1,15726791,Nuttall,4,Organic,Female,45,Bangalore,Gold,1,1,1
0,15813144,Osborne,3,Networks,Female,26,Surat,None,2,0,1
0,15669342,Ferri,5,Direct,Male,35,Bangalore,Silver,2,0,1
1,15710366,Hamilton,3,Organic,Female,42,Hyderabad,None,1,1,1
0,15614934,McEwan,4,Direct,Female,37,Delhi,Silver,1,0,1
0,15588701,Lai,3,Networks,Female,38,Delhi,None,2,0,1
0,15665438,Hs?,4,Networks,Male,43,Hyderabad,Platinum,1,1,0
